"","DATE_TIME","Sum_AC","DATE"
"507","2020-05-20 10:00:00",21938.5339287,2020-05-20
"508","2020-05-20 10:15:00",23596.942858,2020-05-20
"509","2020-05-20 10:30:00",23503.983928,2020-05-20
"510","2020-05-20 10:45:00",23708.1160714,2020-05-20
"511","2020-05-20 11:00:00",24704.103571,2020-05-20
"512","2020-05-20 11:15:00",25928.653571,2020-05-20
"513","2020-05-20 11:30:00",26904.775,2020-05-20
"514","2020-05-20 11:45:00",26246.678573,2020-05-20
"515","2020-05-20 12:00:00",27154.991071,2020-05-20
"516","2020-05-20 12:15:00",27515.057144,2020-05-20
"517","2020-05-20 12:30:00",27383.037499,2020-05-20
"518","2020-05-20 12:45:00",27250.508928,2020-05-20
"519","2020-05-20 13:00:00",24816.001786,2020-05-20
"520","2020-05-20 13:15:00",26105.956666,2020-05-20
"521","2020-05-20 17:30:00",3987,2020-05-20
"522","2020-05-20 17:45:00",3334.0160714,2020-05-20
"523","2020-05-20 18:00:00",1767.9125,2020-05-20
"524","2020-05-20 18:15:00",764.97678572,2020-05-20
"525","2020-05-20 18:30:00",107.948214286,2020-05-20
"526","2020-05-20 18:45:00",0,2020-05-20
"527","2020-05-20 19:00:00",0,2020-05-20
"528","2020-05-20 19:15:00",0,2020-05-20
"529","2020-05-20 19:30:00",0,2020-05-20
"530","2020-05-20 19:45:00",0,2020-05-20
"531","2020-05-20 20:00:00",0,2020-05-20
"532","2020-05-20 20:15:00",0,2020-05-20
"533","2020-05-20 20:30:00",0,2020-05-20
"534","2020-05-20 20:45:00",0,2020-05-20
"535","2020-05-20 21:00:00",0,2020-05-20
"536","2020-05-20 21:15:00",0,2020-05-20
"537","2020-05-20 21:30:00",0,2020-05-20
"538","2020-05-20 21:45:00",0,2020-05-20
"539","2020-05-20 22:00:00",0,2020-05-20
"540","2020-05-20 22:15:00",0,2020-05-20
"541","2020-05-20 22:30:00",0,2020-05-20
"542","2020-05-20 22:45:00",0,2020-05-20
"543","2020-05-21 07:45:00",7494.9,2020-05-21
"544","2020-05-21 08:00:00",9250.4966667,2020-05-21
"545","2020-05-21 08:15:00",12291.1392858,2020-05-21
"546","2020-05-21 08:30:00",13966.5142858,2020-05-21
"547","2020-05-21 08:45:00",16172.8958334,2020-05-21
"548","2020-05-21 09:00:00",17620.9125,2020-05-21
"549","2020-05-21 09:15:00",18832.8660714,2020-05-21
"550","2020-05-21 09:30:00",21140.0642862,2020-05-21
"551","2020-05-21 09:45:00",21510.5482137,2020-05-21
"552","2020-05-21 10:00:00",13093.902857,2020-05-21
"553","2020-05-21 10:15:00",15280.857143,2020-05-21
"554","2020-05-21 10:30:00",20682.8089286,2020-05-21
"555","2020-05-21 10:45:00",22675.6160699,2020-05-21
"556","2020-05-21 11:00:00",22215.9053556,2020-05-21
"557","2020-05-21 11:15:00",27497.275,2020-05-21
"558","2020-05-21 11:30:00",26801.030357,2020-05-21
"559","2020-05-21 11:45:00",25476.7625,2020-05-21
"560","2020-05-21 12:00:00",23022.4178581,2020-05-21
"561","2020-05-21 12:15:00",24017.639286,2020-05-21
"562","2020-05-21 12:30:00",17022.3553572,2020-05-21
"563","2020-05-21 12:45:00",21468.7303572,2020-05-21
"564","2020-05-21 13:00:00",21718.4189286,2020-05-21
"565","2020-05-21 13:15:00",27574.482143,2020-05-21
"566","2020-05-21 13:30:00",22841.2053559,2020-05-21
"567","2020-05-21 13:45:00",23206.0321439,2020-05-21
"568","2020-05-21 14:00:00",21565.2928583,2020-05-21
"569","2020-05-21 14:15:00",17651.8428571,2020-05-21
"570","2020-05-21 14:30:00",15224.6696429,2020-05-21
"571","2020-05-21 14:45:00",17829.6678571,2020-05-21
"572","2020-05-21 15:00:00",21476.9744052,2020-05-21
"573","2020-05-21 15:15:00",11143.3660716,2020-05-21
"574","2020-05-21 15:30:00",16031.6928571,2020-05-21
"575","2020-05-21 15:45:00",11498.2624998,2020-05-21
"576","2020-05-21 16:00:00",8509.6142857,2020-05-21
"577","2020-05-21 16:15:00",7331.4571427,2020-05-21
"578","2020-05-21 16:30:00",9367.7517859,2020-05-21
"579","2020-05-21 16:45:00",5326.2446429,2020-05-21
"580","2020-05-21 17:00:00",2278.0892857,2020-05-21
"581","2020-05-21 17:15:00",1619.35000001,2020-05-21
"582","2020-05-21 17:30:00",1254.35357143,2020-05-21
"583","2020-05-21 17:45:00",927.33392859,2020-05-21
"584","2020-05-21 18:00:00",657.39107142,2020-05-21
"585","2020-05-21 18:15:00",173.31785714,2020-05-21
"586","2020-05-21 18:30:00",0,2020-05-21
"587","2020-05-21 18:45:00",0,2020-05-21
"588","2020-05-21 19:00:00",0,2020-05-21
"589","2020-05-21 19:15:00",0,2020-05-21
"590","2020-05-21 19:30:00",0,2020-05-21
"591","2020-05-21 19:45:00",0,2020-05-21
"592","2020-05-21 20:00:00",0,2020-05-21
"593","2020-05-21 20:15:00",0,2020-05-21
"594","2020-05-21 20:30:00",0,2020-05-21
"595","2020-05-21 20:45:00",0,2020-05-21
"596","2020-05-21 21:00:00",0,2020-05-21
"597","2020-05-21 21:15:00",0,2020-05-21
"598","2020-05-21 21:30:00",0,2020-05-21
"599","2020-05-21 21:45:00",0,2020-05-21
"600","2020-05-21 22:00:00",0,2020-05-21
"601","2020-05-21 22:15:00",0,2020-05-21
"602","2020-05-21 22:30:00",0,2020-05-21
"603","2020-05-21 22:45:00",0,2020-05-21
"604","2020-05-21 23:00:00",0,2020-05-21
"605","2020-05-21 23:15:00",0,2020-05-21
"606","2020-05-21 23:30:00",0,2020-05-21
"607","2020-05-21 23:45:00",0,2020-05-21
"608","2020-05-22 00:00:00",0,2020-05-22
"609","2020-05-22 00:15:00",0,2020-05-22
"610","2020-05-22 00:30:00",0,2020-05-22
"611","2020-05-22 00:45:00",0,2020-05-22
"612","2020-05-22 01:00:00",0,2020-05-22
"613","2020-05-22 01:15:00",0,2020-05-22
"614","2020-05-22 01:30:00",0,2020-05-22
"615","2020-05-22 01:45:00",0,2020-05-22
"616","2020-05-22 02:00:00",0,2020-05-22
"617","2020-05-22 02:15:00",0,2020-05-22
"618","2020-05-22 02:30:00",0,2020-05-22
"619","2020-05-22 02:45:00",0,2020-05-22
"620","2020-05-22 03:00:00",0,2020-05-22
"621","2020-05-22 03:15:00",0,2020-05-22
"622","2020-05-22 03:30:00",0,2020-05-22
"623","2020-05-22 03:45:00",0,2020-05-22
"624","2020-05-22 04:00:00",0,2020-05-22
"625","2020-05-22 04:15:00",0,2020-05-22
"626","2020-05-22 04:30:00",0,2020-05-22
"627","2020-05-22 04:45:00",0,2020-05-22
"628","2020-05-22 05:00:00",0,2020-05-22
"629","2020-05-22 05:15:00",0,2020-05-22
"630","2020-05-22 05:30:00",0,2020-05-22
"631","2020-05-22 05:45:00",0,2020-05-22
"632","2020-05-22 06:00:00",469.10892858,2020-05-22
"633","2020-05-22 06:15:00",1213.09821432,2020-05-22
"634","2020-05-22 06:30:00",1913.49821429,2020-05-22
"635","2020-05-22 06:45:00",2541.9982144,2020-05-22
"636","2020-05-22 07:00:00",3448.6339286,2020-05-22
"637","2020-05-22 07:15:00",7642.842857,2020-05-22
"638","2020-05-22 07:30:00",9752.8982143,2020-05-22
"639","2020-05-22 07:45:00",9451.6857143,2020-05-22
"640","2020-05-22 08:00:00",10847.4267856,2020-05-22
"641","2020-05-22 08:15:00",10159.7214285,2020-05-22
"642","2020-05-22 08:30:00",5637.3714286,2020-05-22
"643","2020-05-22 08:45:00",8338.4535713,2020-05-22
"644","2020-05-22 09:00:00",11014.1603572,2020-05-22
"645","2020-05-22 09:15:00",12195.8017857,2020-05-22
"646","2020-05-22 09:30:00",13842.8035715,2020-05-22
"647","2020-05-22 09:45:00",11609.8067857,2020-05-22
"648","2020-05-22 10:00:00",14820.0071427,2020-05-22
"649","2020-05-22 10:15:00",20271.2517856,2020-05-22
"650","2020-05-22 10:30:00",12281.7964285,2020-05-22
"651","2020-05-22 10:45:00",18134.6500001,2020-05-22
"652","2020-05-22 11:00:00",17375.2928571,2020-05-22
"653","2020-05-22 11:15:00",16535.2860714,2020-05-22
"654","2020-05-22 11:30:00",27308.16607,2020-05-22
"655","2020-05-22 11:45:00",26879.828571,2020-05-22
"656","2020-05-22 12:00:00",27677.362499,2020-05-22
"657","2020-05-22 12:15:00",21636.85,2020-05-22
"658","2020-05-22 12:30:00",20300.3875002,2020-05-22
"659","2020-05-22 12:45:00",24282.6250013,2020-05-22
"660","2020-05-22 13:00:00",23066.4690486,2020-05-22
"661","2020-05-22 13:15:00",24029.846429,2020-05-22
"662","2020-05-22 13:30:00",23499.6464286,2020-05-22
"663","2020-05-22 13:45:00",19344.0410716,2020-05-22
"664","2020-05-22 14:00:00",21292.655357,2020-05-22
"665","2020-05-22 14:15:00",18061.0517857,2020-05-22
"666","2020-05-22 14:30:00",23295.4232143,2020-05-22
"667","2020-05-22 14:45:00",22519.9910695,2020-05-22
"668","2020-05-22 15:00:00",20633.3196428,2020-05-22
"669","2020-05-22 15:15:00",13937.4660715,2020-05-22
"670","2020-05-22 15:30:00",9225.4125001,2020-05-22
"671","2020-05-22 15:45:00",9826.4553573,2020-05-22
"672","2020-05-22 16:00:00",6892.1410714,2020-05-22
"673","2020-05-22 16:15:00",5992.0285715,2020-05-22
"674","2020-05-22 16:30:00",4807.9375001,2020-05-22
"675","2020-05-22 16:45:00",4161.1910715,2020-05-22
"676","2020-05-22 17:00:00",3467.8732143,2020-05-22
"677","2020-05-22 17:15:00",2558.0553573,2020-05-22
"678","2020-05-22 17:30:00",1710.03214286,2020-05-22
"679","2020-05-22 17:45:00",1090.23928572,2020-05-22
"680","2020-05-22 18:00:00",598.64464287,2020-05-22
"681","2020-05-22 18:15:00",237.373214283,2020-05-22
"682","2020-05-22 18:30:00",0,2020-05-22
"683","2020-05-22 18:45:00",0,2020-05-22
"684","2020-05-22 19:00:00",0,2020-05-22
"685","2020-05-22 19:15:00",0,2020-05-22
"686","2020-05-22 19:30:00",0,2020-05-22
"687","2020-05-22 19:45:00",0,2020-05-22
"688","2020-05-22 20:00:00",0,2020-05-22
"689","2020-05-22 20:15:00",0,2020-05-22
"690","2020-05-22 20:30:00",0,2020-05-22
"691","2020-05-22 20:45:00",0,2020-05-22
"692","2020-05-22 21:00:00",0,2020-05-22
"693","2020-05-22 21:15:00",0,2020-05-22
"694","2020-05-22 21:30:00",0,2020-05-22
"695","2020-05-22 21:45:00",0,2020-05-22
"696","2020-05-22 22:00:00",0,2020-05-22
"697","2020-05-22 22:15:00",0,2020-05-22
"698","2020-05-22 22:30:00",0,2020-05-22
"699","2020-05-22 22:45:00",0,2020-05-22
"700","2020-05-22 23:00:00",0,2020-05-22
"701","2020-05-22 23:15:00",0,2020-05-22
"702","2020-05-22 23:30:00",0,2020-05-22
"703","2020-05-22 23:45:00",0,2020-05-22
"704","2020-05-23 00:00:00",0,2020-05-23
"705","2020-05-23 00:15:00",0,2020-05-23
"706","2020-05-23 00:30:00",0,2020-05-23
"707","2020-05-23 00:45:00",0,2020-05-23
"708","2020-05-23 01:00:00",0,2020-05-23
"709","2020-05-23 01:15:00",0,2020-05-23
"710","2020-05-23 01:30:00",0,2020-05-23
"711","2020-05-23 01:45:00",0,2020-05-23
"712","2020-05-23 02:00:00",0,2020-05-23
"713","2020-05-23 02:15:00",0,2020-05-23
"714","2020-05-23 02:30:00",0,2020-05-23
"715","2020-05-23 02:45:00",0,2020-05-23
"716","2020-05-23 03:00:00",0,2020-05-23
"717","2020-05-23 03:15:00",0,2020-05-23
"718","2020-05-23 03:30:00",0,2020-05-23
"719","2020-05-23 03:45:00",0,2020-05-23
"720","2020-05-23 04:00:00",0,2020-05-23
"721","2020-05-23 04:15:00",0,2020-05-23
"722","2020-05-23 04:30:00",0,2020-05-23
"723","2020-05-23 04:45:00",0,2020-05-23
"724","2020-05-23 05:00:00",0,2020-05-23
"725","2020-05-23 06:45:00",1419.49333332,2020-05-23
"726","2020-05-23 07:00:00",2173.4089286,2020-05-23
"727","2020-05-23 07:15:00",4469.7196429,2020-05-23
"728","2020-05-23 07:30:00",6914.1857144,2020-05-23
"729","2020-05-23 07:45:00",8061.1875002,2020-05-23
"730","2020-05-23 08:00:00",9556.55,2020-05-23
"731","2020-05-23 08:15:00",14317.1571428,2020-05-23
"732","2020-05-23 08:30:00",16905.3732143,2020-05-23
"733","2020-05-23 08:45:00",16490.969643,2020-05-23
"734","2020-05-23 09:00:00",17682.5428571,2020-05-23
"735","2020-05-23 09:15:00",19113.0571429,2020-05-23
"736","2020-05-23 09:30:00",17471.0089285,2020-05-23
"737","2020-05-23 09:45:00",19630.2553569,2020-05-23
"738","2020-05-23 10:00:00",19438.1625,2020-05-23
"739","2020-05-23 10:15:00",18929.5178572,2020-05-23
"740","2020-05-23 10:30:00",18808.3839285,2020-05-23
"741","2020-05-23 10:45:00",21100.9803576,2020-05-23
"742","2020-05-23 11:00:00",22472.7160705,2020-05-23
"743","2020-05-23 11:15:00",26868.626787,2020-05-23
"744","2020-05-23 11:30:00",27225.082142,2020-05-23
"745","2020-05-23 11:45:00",27585.078571,2020-05-23
"746","2020-05-23 12:00:00",26966.792856,2020-05-23
"747","2020-05-23 12:15:00",28516.901786,2020-05-23
"748","2020-05-23 12:30:00",25656.232141,2020-05-23
"749","2020-05-23 12:45:00",19347.4267858,2020-05-23
"750","2020-05-23 13:00:00",23148.253572,2020-05-23
"751","2020-05-23 13:15:00",24999.864285,2020-05-23
"752","2020-05-23 13:30:00",25824.0875,2020-05-23
"753","2020-05-23 13:45:00",26860.405357,2020-05-23
"754","2020-05-23 14:00:00",22209.5857152,2020-05-23
"755","2020-05-23 14:15:00",17363.9892856,2020-05-23
"756","2020-05-23 14:30:00",16203.2464287,2020-05-23
"757","2020-05-23 14:45:00",15398.6374999,2020-05-23
"758","2020-05-23 15:00:00",12773.3785715,2020-05-23
"759","2020-05-23 15:15:00",16339.4160715,2020-05-23
"760","2020-05-23 15:30:00",19228.0660713,2020-05-23
"761","2020-05-23 15:45:00",16075.0357142,2020-05-23
"762","2020-05-23 16:00:00",14006.4482144,2020-05-23
"763","2020-05-23 16:15:00",12652.0267859,2020-05-23
"764","2020-05-23 16:30:00",11892.2625,2020-05-23
"765","2020-05-23 16:45:00",8733.4964286,2020-05-23
"766","2020-05-23 17:00:00",7164.7071429,2020-05-23
"767","2020-05-23 17:15:00",6049.0999998,2020-05-23
"768","2020-05-23 17:30:00",4381.8910714,2020-05-23
"769","2020-05-23 17:45:00",3374.9017857,2020-05-23
"770","2020-05-23 18:00:00",2791.6803572,2020-05-23
"771","2020-05-23 18:15:00",1223.80535716,2020-05-23
"772","2020-05-23 18:30:00",69.191071429,2020-05-23
"773","2020-05-23 18:45:00",0,2020-05-23
"774","2020-05-23 19:00:00",0,2020-05-23
"775","2020-05-23 19:15:00",0,2020-05-23
"776","2020-05-23 19:30:00",0,2020-05-23
"777","2020-05-23 19:45:00",0,2020-05-23
"778","2020-05-23 20:00:00",0,2020-05-23
"779","2020-05-23 20:15:00",0,2020-05-23
"780","2020-05-23 20:30:00",0,2020-05-23
"781","2020-05-23 20:45:00",0,2020-05-23
"782","2020-05-23 21:00:00",0,2020-05-23
"783","2020-05-23 21:15:00",0,2020-05-23
"784","2020-05-23 21:30:00",0,2020-05-23
"785","2020-05-23 22:00:00",0,2020-05-23
"786","2020-05-23 22:15:00",0,2020-05-23
"787","2020-05-23 22:30:00",0,2020-05-23
"788","2020-05-23 22:45:00",0,2020-05-23
"789","2020-05-23 23:00:00",0,2020-05-23
"790","2020-05-23 23:15:00",0,2020-05-23
"791","2020-05-23 23:30:00",0,2020-05-23
"792","2020-05-23 23:45:00",0,2020-05-23
"793","2020-05-24 00:00:00",0,2020-05-24
"794","2020-05-24 00:15:00",0,2020-05-24
"795","2020-05-24 00:30:00",0,2020-05-24
"796","2020-05-24 00:45:00",0,2020-05-24
"797","2020-05-24 01:00:00",0,2020-05-24
"798","2020-05-24 01:15:00",0,2020-05-24
"799","2020-05-24 01:30:00",0,2020-05-24
"800","2020-05-24 01:45:00",0,2020-05-24
"801","2020-05-24 02:00:00",0,2020-05-24
"802","2020-05-24 02:15:00",0,2020-05-24
"803","2020-05-24 02:30:00",0,2020-05-24
"804","2020-05-24 02:45:00",0,2020-05-24
"805","2020-05-24 03:00:00",0,2020-05-24
"806","2020-05-24 03:15:00",0,2020-05-24
"807","2020-05-24 03:30:00",0,2020-05-24
"808","2020-05-24 03:45:00",0,2020-05-24
"809","2020-05-24 04:00:00",0,2020-05-24
"810","2020-05-24 04:15:00",0,2020-05-24
"811","2020-05-24 04:30:00",0,2020-05-24
"812","2020-05-24 04:45:00",0,2020-05-24
"813","2020-05-24 05:00:00",0,2020-05-24
"814","2020-05-24 05:15:00",0,2020-05-24
"815","2020-05-24 05:30:00",0,2020-05-24
"816","2020-05-24 05:45:00",0,2020-05-24
"817","2020-05-24 06:00:00",229.539285712,2020-05-24
"818","2020-05-24 06:15:00",851.26071429,2020-05-24
"819","2020-05-24 06:30:00",1586.57500001,2020-05-24
"820","2020-05-24 06:45:00",2550.6321429,2020-05-24
"821","2020-05-24 07:00:00",3803.4232142,2020-05-24
"822","2020-05-24 07:15:00",5254.5017856,2020-05-24
"823","2020-05-24 07:30:00",6935.7446427,2020-05-24
"824","2020-05-24 07:45:00",8648.3732143,2020-05-24
"825","2020-05-24 08:00:00",10366.8571427,2020-05-24
"826","2020-05-24 08:15:00",11275.0142856,2020-05-24
"827","2020-05-24 08:30:00",15020.8178572,2020-05-24
"828","2020-05-24 08:45:00",11194.0482143,2020-05-24
"829","2020-05-24 09:00:00",16240.244643,2020-05-24
"830","2020-05-24 09:15:00",14791.325,2020-05-24
"831","2020-05-24 09:30:00",17605.9589287,2020-05-24
"832","2020-05-24 09:45:00",13575.3571429,2020-05-24
"833","2020-05-24 10:00:00",15625.2982143,2020-05-24
"834","2020-05-24 10:15:00",18202.8107142,2020-05-24
"835","2020-05-24 10:30:00",20087.175,2020-05-24
"836","2020-05-24 10:45:00",25115.5196433,2020-05-24
"837","2020-05-24 11:00:00",23046.9214279,2020-05-24
"838","2020-05-24 11:15:00",23987.6464296,2020-05-24
"839","2020-05-24 11:30:00",24898.628571,2020-05-24
"840","2020-05-24 11:45:00",24897.8267864,2020-05-24
"841","2020-05-24 12:00:00",25558.042857,2020-05-24
"842","2020-05-24 12:15:00",26957.596427,2020-05-24
"843","2020-05-24 12:30:00",24999.141072,2020-05-24
"844","2020-05-24 12:45:00",25867.558929,2020-05-24
"845","2020-05-24 13:00:00",26105.680358,2020-05-24
"846","2020-05-24 13:15:00",25481.630355,2020-05-24
"847","2020-05-24 13:30:00",20462.8678573,2020-05-24
"848","2020-05-24 13:45:00",25119.146429,2020-05-24
"849","2020-05-24 14:00:00",19252.7482145,2020-05-24
"850","2020-05-24 14:15:00",23340.076786,2020-05-24
"851","2020-05-24 14:30:00",17492.4910711,2020-05-24
"852","2020-05-24 14:45:00",19968.4500003,2020-05-24
"853","2020-05-24 15:00:00",18834.0464288,2020-05-24
"854","2020-05-24 15:15:00",12838.7535714,2020-05-24
"855","2020-05-24 15:30:00",8368.8749999,2020-05-24
"856","2020-05-24 15:45:00",6605.6249999,2020-05-24
"857","2020-05-24 16:00:00",9055.8803571,2020-05-24
"858","2020-05-24 16:15:00",8637.1285714,2020-05-24
"859","2020-05-24 16:30:00",7539.7107142,2020-05-24
"860","2020-05-24 16:45:00",8716.7785715,2020-05-24
"861","2020-05-24 17:00:00",8647.9589286,2020-05-24
"862","2020-05-24 17:15:00",5678.1732142,2020-05-24
"863","2020-05-24 17:30:00",3749.5839285,2020-05-24
"864","2020-05-24 17:45:00",2333.3339285,2020-05-24
"865","2020-05-24 18:00:00",1303.60535714,2020-05-24
"866","2020-05-24 18:15:00",793.00357142,2020-05-24
"867","2020-05-24 18:30:00",318.42321428,2020-05-24
"868","2020-05-24 18:45:00",0,2020-05-24
"869","2020-05-24 19:00:00",0,2020-05-24
"870","2020-05-24 19:15:00",0,2020-05-24
"871","2020-05-24 19:30:00",0,2020-05-24
"872","2020-05-24 19:45:00",0,2020-05-24
"873","2020-05-24 20:00:00",0,2020-05-24
"874","2020-05-24 20:15:00",0,2020-05-24
"875","2020-05-24 20:30:00",0,2020-05-24
"876","2020-05-24 20:45:00",0,2020-05-24
"877","2020-05-24 21:00:00",0,2020-05-24
"878","2020-05-24 21:15:00",0,2020-05-24
"879","2020-05-24 21:30:00",0,2020-05-24
"880","2020-05-24 21:45:00",0,2020-05-24
"881","2020-05-24 22:00:00",0,2020-05-24
"882","2020-05-24 22:15:00",0,2020-05-24
"883","2020-05-24 22:30:00",0,2020-05-24
"884","2020-05-24 22:45:00",0,2020-05-24
"885","2020-05-24 23:00:00",0,2020-05-24
"886","2020-05-24 23:15:00",0,2020-05-24
"887","2020-05-24 23:30:00",0,2020-05-24
"888","2020-05-24 23:45:00",0,2020-05-24
"889","2020-05-25 00:00:00",0,2020-05-25
"890","2020-05-25 00:15:00",0,2020-05-25
"891","2020-05-25 00:30:00",0,2020-05-25
"892","2020-05-25 00:45:00",0,2020-05-25
"893","2020-05-25 01:00:00",0,2020-05-25
"894","2020-05-25 01:15:00",0,2020-05-25
"895","2020-05-25 01:30:00",0,2020-05-25
"896","2020-05-25 01:45:00",0,2020-05-25
"897","2020-05-25 02:00:00",0,2020-05-25
"898","2020-05-25 02:15:00",0,2020-05-25
"899","2020-05-25 02:30:00",0,2020-05-25
"900","2020-05-25 02:45:00",0,2020-05-25
"901","2020-05-25 03:00:00",0,2020-05-25
"902","2020-05-25 03:15:00",0,2020-05-25
"903","2020-05-25 03:30:00",0,2020-05-25
"904","2020-05-25 03:45:00",0,2020-05-25
"905","2020-05-25 04:00:00",0,2020-05-25
"906","2020-05-25 04:15:00",0,2020-05-25
"907","2020-05-25 04:30:00",0,2020-05-25
"908","2020-05-25 04:45:00",0,2020-05-25
"909","2020-05-25 05:00:00",0,2020-05-25
"910","2020-05-25 05:15:00",0,2020-05-25
"911","2020-05-25 05:30:00",0,2020-05-25
"912","2020-05-25 06:00:00",0,2020-05-25
"913","2020-05-25 06:15:00",872.13928571,2020-05-25
"914","2020-05-25 06:30:00",1540.54464288,2020-05-25
"915","2020-05-25 06:45:00",2517.5374999,2020-05-25
"916","2020-05-25 07:00:00",3717.3017855,2020-05-25
"917","2020-05-25 07:15:00",5265.1928571,2020-05-25
"918","2020-05-25 07:30:00",5931.2000001,2020-05-25
"919","2020-05-25 07:45:00",7812.4,2020-05-25
"920","2020-05-25 08:00:00",7521.6,2020-05-25
"921","2020-05-25 08:15:00",12724.5,2020-05-25
"922","2020-05-25 08:30:00",14383.3000001,2020-05-25
"923","2020-05-25 08:45:00",15990.9875,2020-05-25
"924","2020-05-25 09:00:00",17778.8428572,2020-05-25
"925","2020-05-25 09:15:00",19201.7375,2020-05-25
"926","2020-05-25 09:30:00",20464.1857142,2020-05-25
"927","2020-05-25 09:45:00",21712.8857146,2020-05-25
"928","2020-05-25 10:00:00",22572.0428593,2020-05-25
"929","2020-05-25 10:15:00",22560.1714283,2020-05-25
"930","2020-05-25 10:30:00",24013.687498,2020-05-25
"931","2020-05-25 10:45:00",24964.317858,2020-05-25
"932","2020-05-25 11:00:00",25487.848213,2020-05-25
"933","2020-05-25 11:15:00",25881.605357,2020-05-25
"934","2020-05-25 11:30:00",26336.675,2020-05-25
"935","2020-05-25 11:45:00",26779.523216,2020-05-25
"936","2020-05-25 12:00:00",26812.625,2020-05-25
"937","2020-05-25 12:15:00",27011.314287,2020-05-25
"938","2020-05-25 12:30:00",26952.95,2020-05-25
"939","2020-05-25 12:45:00",26702.37143,2020-05-25
"940","2020-05-25 13:00:00",26370.9375,2020-05-25
"941","2020-05-25 13:15:00",25592.466666,2020-05-25
"942","2020-05-25 13:30:00",24488.328571,2020-05-25
"943","2020-05-25 13:45:00",24972.653573,2020-05-25
"944","2020-05-25 14:00:00",24446.066071,2020-05-25
"945","2020-05-25 14:15:00",22654.5428563,2020-05-25
"946","2020-05-25 14:30:00",21769.6732142,2020-05-25
"947","2020-05-25 14:45:00",20173.3464277,2020-05-25
"948","2020-05-25 15:00:00",21724.958929,2020-05-25
"949","2020-05-25 15:15:00",19113.1696429,2020-05-25
"950","2020-05-25 15:30:00",16997.9160714,2020-05-25
"951","2020-05-25 15:45:00",18316.8732143,2020-05-25
"952","2020-05-25 16:00:00",16513.4857141,2020-05-25
"953","2020-05-25 16:15:00",9337.3,2020-05-25
"954","2020-05-25 16:30:00",4258.7714285,2020-05-25
"955","2020-05-25 16:45:00",2840.975,2020-05-25
"956","2020-05-25 17:00:00",2421.2142857,2020-05-25
"957","2020-05-25 17:15:00",2080.525,2020-05-25
"958","2020-05-25 17:30:00",1488.67142856,2020-05-25
"959","2020-05-25 17:45:00",1037.15535715,2020-05-25
"960","2020-05-25 18:00:00",916.44821431,2020-05-25
"961","2020-05-25 18:15:00",479.23035714,2020-05-25
"962","2020-05-25 18:30:00",71.964285715,2020-05-25
"963","2020-05-25 18:45:00",0,2020-05-25
"964","2020-05-25 19:00:00",0,2020-05-25
"965","2020-05-25 19:15:00",0,2020-05-25
"966","2020-05-25 19:30:00",0,2020-05-25
"967","2020-05-25 19:45:00",0,2020-05-25
"968","2020-05-25 20:00:00",0,2020-05-25
"969","2020-05-25 20:15:00",0,2020-05-25
"970","2020-05-25 20:30:00",0,2020-05-25
"971","2020-05-25 20:45:00",0,2020-05-25
"972","2020-05-25 21:00:00",0,2020-05-25
"973","2020-05-25 21:15:00",0,2020-05-25
"974","2020-05-25 21:30:00",0,2020-05-25
"975","2020-05-25 21:45:00",0,2020-05-25
"976","2020-05-25 22:00:00",0,2020-05-25
"977","2020-05-25 22:15:00",0,2020-05-25
"978","2020-05-25 22:30:00",0,2020-05-25
"979","2020-05-25 22:45:00",0,2020-05-25
"980","2020-05-25 23:00:00",0,2020-05-25
"981","2020-05-25 23:15:00",0,2020-05-25
"982","2020-05-25 23:30:00",0,2020-05-25
"983","2020-05-25 23:45:00",0,2020-05-25
"984","2020-05-26 00:00:00",0,2020-05-26
"985","2020-05-26 00:15:00",0,2020-05-26
"986","2020-05-26 00:30:00",0,2020-05-26
"987","2020-05-26 00:45:00",0,2020-05-26
"988","2020-05-26 01:00:00",0,2020-05-26
"989","2020-05-26 01:15:00",0,2020-05-26
"990","2020-05-26 01:30:00",0,2020-05-26
"991","2020-05-26 01:45:00",0,2020-05-26
"992","2020-05-26 02:00:00",0,2020-05-26
"993","2020-05-26 02:15:00",0,2020-05-26
"994","2020-05-26 02:30:00",0,2020-05-26
"995","2020-05-26 02:45:00",0,2020-05-26
"996","2020-05-26 03:00:00",0,2020-05-26
"997","2020-05-26 03:15:00",0,2020-05-26
"998","2020-05-26 03:30:00",0,2020-05-26
"999","2020-05-26 03:45:00",0,2020-05-26
"1000","2020-05-26 04:00:00",0,2020-05-26
"1001","2020-05-26 04:15:00",0,2020-05-26
"1002","2020-05-26 04:30:00",0,2020-05-26
"1003","2020-05-26 04:45:00",0,2020-05-26
"1004","2020-05-26 05:00:00",0,2020-05-26
"1005","2020-05-26 05:15:00",0,2020-05-26
"1006","2020-05-26 05:30:00",0,2020-05-26
"1007","2020-05-26 05:45:00",0,2020-05-26
"1008","2020-05-26 06:00:00",265.921428576,2020-05-26
"1009","2020-05-26 06:15:00",835.03392858,2020-05-26
"1010","2020-05-26 06:30:00",1602.12142857,2020-05-26
"1011","2020-05-26 06:45:00",2594.257143,2020-05-26
"1012","2020-05-26 07:00:00",3933.2875001,2020-05-26
"1013","2020-05-26 07:15:00",5519.7517856,2020-05-26
"1014","2020-05-26 07:30:00",7208.5517856,2020-05-26
"1015","2020-05-26 07:45:00",9048.3053572,2020-05-26
