"","DATE_TIME","Sum_AC"
"808","2020-05-24 03:45:00",0
"809","2020-05-24 04:00:00",0
"810","2020-05-24 04:15:00",0
"811","2020-05-24 04:30:00",0
"812","2020-05-24 04:45:00",0
"813","2020-05-24 05:00:00",0
"814","2020-05-24 05:15:00",0
"815","2020-05-24 05:30:00",0
"816","2020-05-24 05:45:00",0
"817","2020-05-24 06:00:00",14.928571429
"818","2020-05-24 06:15:00",146.821428571
"819","2020-05-24 06:30:00",441.71428569
"820","2020-05-24 06:45:00",950.71428572
"821","2020-05-24 07:00:00",1737.75000001
"822","2020-05-24 07:15:00",2869.3214285
"823","2020-05-24 07:30:00",4380.875
"824","2020-05-24 07:45:00",6304.1249999
"825","2020-05-24 08:00:00",8714.4285716
"826","2020-05-24 08:15:00",11304.0178571
"827","2020-05-24 08:30:00",14697.3928572
"828","2020-05-24 08:45:00",17934.5178572
"829","2020-05-24 09:00:00",21254.1428568
"830","2020-05-24 09:15:00",25102.125
"831","2020-05-24 09:30:00",29390.303573
"832","2020-05-24 09:45:00",33331.125
"833","2020-05-24 10:00:00",36931.196429
"834","2020-05-24 10:15:00",40833.75
"835","2020-05-24 10:30:00",45745.30357
"836","2020-05-24 10:45:00",51363.089286
"837","2020-05-24 11:00:00",57678.839285
"838","2020-05-24 11:15:00",63187.571428
"839","2020-05-24 11:30:00",69591.178571
"840","2020-05-24 11:45:00",76075.660715
"841","2020-05-24 12:00:00",82029.928572
"842","2020-05-24 12:15:00",88699.303571
"843","2020-05-24 12:30:00",95180.464286
"844","2020-05-24 12:45:00",101515.589286
"845","2020-05-24 13:00:00",108065.767858
"846","2020-05-24 13:15:00",114542.32143
"847","2020-05-24 13:30:00",120442.339285
"848","2020-05-24 13:45:00",126030
"849","2020-05-24 14:00:00",131590.285715
"850","2020-05-24 14:15:00",136840.75
"851","2020-05-24 14:30:00",142179.589287
"852","2020-05-24 14:45:00",146575.571428
"853","2020-05-24 15:00:00",151334.571427
"854","2020-05-24 15:15:00",155515.410713
"855","2020-05-24 15:30:00",158149.214284
"856","2020-05-24 15:45:00",160057.428572
"857","2020-05-24 16:00:00",161748.964285
"858","2020-05-24 16:15:00",164309.517858
"859","2020-05-24 16:30:00",166298.5
"860","2020-05-24 16:45:00",168173.160714
"861","2020-05-24 17:00:00",170384.446429
"862","2020-05-24 17:15:00",172188.410713
"863","2020-05-24 17:30:00",173353.839285
"864","2020-05-24 17:45:00",174105.732142
"865","2020-05-24 18:00:00",174560.125
"866","2020-05-24 18:15:00",174817.999999
"867","2020-05-24 18:30:00",174961.232144
"868","2020-05-24 18:45:00",174989
"869","2020-05-24 19:00:00",174989
"870","2020-05-24 19:15:00",174989
"871","2020-05-24 19:30:00",174989
"872","2020-05-24 19:45:00",174989
"873","2020-05-24 20:00:00",174989
"874","2020-05-24 20:15:00",174989
"875","2020-05-24 20:30:00",174989
"876","2020-05-24 20:45:00",174989
"877","2020-05-24 21:00:00",174989
"878","2020-05-24 21:15:00",174989
"879","2020-05-24 21:30:00",174989
"880","2020-05-24 21:45:00",174989
"881","2020-05-24 22:00:00",174989
"882","2020-05-24 22:15:00",174989
"883","2020-05-24 22:30:00",174989
"884","2020-05-24 22:45:00",174989
"885","2020-05-24 23:00:00",174989
"886","2020-05-24 23:15:00",174989
"887","2020-05-24 23:30:00",174989
"888","2020-05-24 23:45:00",161031.857143
"889","2020-05-25 00:00:00",5213.678572
"890","2020-05-25 00:15:00",0
"891","2020-05-25 00:30:00",0
"892","2020-05-25 00:45:00",0
"893","2020-05-25 01:00:00",0
"894","2020-05-25 01:15:00",0
"895","2020-05-25 01:30:00",0
"896","2020-05-25 01:45:00",0
"897","2020-05-25 02:00:00",0
"898","2020-05-25 02:15:00",0
"899","2020-05-25 02:30:00",0
"900","2020-05-25 02:45:00",0
"901","2020-05-25 03:00:00",0
"902","2020-05-25 03:15:00",0
"903","2020-05-25 03:30:00",0
"904","2020-05-25 03:45:00",0
"905","2020-05-25 04:00:00",0
"906","2020-05-25 04:15:00",0
"907","2020-05-25 04:30:00",0
"908","2020-05-25 04:45:00",0
"909","2020-05-25 05:00:00",0
"910","2020-05-25 05:15:00",0
"911","2020-05-25 05:30:00",0
"912","2020-05-25 06:00:00",0
"913","2020-05-25 06:15:00",65.642857145
"914","2020-05-25 06:30:00",361.19642857
"915","2020-05-25 06:45:00",861.17857143
"916","2020-05-25 07:00:00",1624.10714285
"917","2020-05-25 07:15:00",2743.6964285
"918","2020-05-25 07:30:00",4176.8571431
"919","2020-05-25 07:45:00",5817.375
"920","2020-05-25 08:00:00",7840.8571429
"921","2020-05-25 08:15:00",10310.875
"922","2020-05-25 08:30:00",13688.1428572
"923","2020-05-25 08:45:00",17504
"924","2020-05-25 09:00:00",21738.2857132
"925","2020-05-25 09:15:00",26377.5
"926","2020-05-25 09:30:00",31344.285714
"927","2020-05-25 09:45:00",36562.035715
"928","2020-05-25 10:00:00",42129.035714
"929","2020-05-25 10:15:00",47713.553572
"930","2020-05-25 10:30:00",53514.767857
"931","2020-05-25 10:45:00",59612.982142
"932","2020-05-25 11:00:00",65957.571429
"933","2020-05-25 11:15:00",72343.839287
"934","2020-05-25 11:30:00",78906.392857
"935","2020-05-25 11:45:00",85510.214288
"936","2020-05-25 12:00:00",92260.589286
"937","2020-05-25 12:15:00",98966.285714
"938","2020-05-25 12:30:00",105721.375
"939","2020-05-25 12:45:00",112448.571431
"940","2020-05-25 13:00:00",119121.375
"941","2020-05-25 13:15:00",125704.452382
"942","2020-05-25 13:30:00",131937.428572
"943","2020-05-25 13:45:00",138115.446428
"944","2020-05-25 14:00:00",144251.642857
"945","2020-05-25 14:15:00",150186.910712
"946","2020-05-25 14:30:00",155770.910715
"947","2020-05-25 14:45:00",160924.821429
"948","2020-05-25 15:00:00",166105.428573
"949","2020-05-25 15:15:00",171285.035715
"950","2020-05-25 15:30:00",175643.750001
"951","2020-05-25 15:45:00",180232.678572
"952","2020-05-25 16:00:00",184645.857142
"953","2020-05-25 16:15:00",187745.25
"954","2020-05-25 16:30:00",189547.285714
"955","2020-05-25 16:45:00",190373.875
"956","2020-05-25 17:00:00",191030.142857
"957","2020-05-25 17:15:00",191606.875
"958","2020-05-25 17:30:00",192059.142854
"959","2020-05-25 17:45:00",192355.767857
"960","2020-05-25 18:00:00",192615.249999
"961","2020-05-25 18:15:00",192790.625
"962","2020-05-25 18:30:00",192859.160716
"963","2020-05-25 18:45:00",192862
"964","2020-05-25 19:00:00",192862
"965","2020-05-25 19:15:00",192862
"966","2020-05-25 19:30:00",192862
"967","2020-05-25 19:45:00",192862
"968","2020-05-25 20:00:00",192862
"969","2020-05-25 20:15:00",192862
"970","2020-05-25 20:30:00",192862
"971","2020-05-25 20:45:00",192862
"972","2020-05-25 21:00:00",192862
"973","2020-05-25 21:15:00",192862
"974","2020-05-25 21:30:00",192862
"975","2020-05-25 21:45:00",192862
"976","2020-05-25 22:00:00",192862
"977","2020-05-25 22:15:00",192862
"978","2020-05-25 22:30:00",192862
"979","2020-05-25 22:45:00",192862
"980","2020-05-25 23:00:00",192862
"981","2020-05-25 23:15:00",192862
"982","2020-05-25 23:30:00",192862
"983","2020-05-25 23:45:00",177751
"984","2020-05-26 00:00:00",6149.946428
"985","2020-05-26 00:15:00",0
"986","2020-05-26 00:30:00",0
"987","2020-05-26 00:45:00",0
"988","2020-05-26 01:00:00",0
"989","2020-05-26 01:15:00",0
"990","2020-05-26 01:30:00",0
"991","2020-05-26 01:45:00",0
"992","2020-05-26 02:00:00",0
"993","2020-05-26 02:15:00",0
"994","2020-05-26 02:30:00",0
"995","2020-05-26 02:45:00",0
"996","2020-05-26 03:00:00",0
"997","2020-05-26 03:15:00",0
"998","2020-05-26 03:30:00",0
"999","2020-05-26 03:45:00",0
"1000","2020-05-26 04:00:00",0
"1001","2020-05-26 04:15:00",0
"1002","2020-05-26 04:30:00",0
"1003","2020-05-26 04:45:00",0
"1004","2020-05-26 05:00:00",0
"1005","2020-05-26 05:15:00",0
"1006","2020-05-26 05:30:00",0
"1007","2020-05-26 05:45:00",0
"1008","2020-05-26 06:00:00",20.321428572
"1009","2020-05-26 06:15:00",154.214285713
"1010","2020-05-26 06:30:00",447.446428567
"1011","2020-05-26 06:45:00",962.51785715
"1012","2020-05-26 07:00:00",1767.39285713
"1013","2020-05-26 07:15:00",2943.1964286
"1014","2020-05-26 07:30:00",4519.8571428
"1015","2020-05-26 07:45:00",6560.5357143
"1016","2020-05-26 08:00:00",9052.2321429
"1017","2020-05-26 08:15:00",12012.3392856
"1018","2020-05-26 08:30:00",15396.7678571
"1019","2020-05-26 08:45:00",19219.4107143
"1020","2020-05-26 09:00:00",23420.9642859
"1021","2020-05-26 09:15:00",28041.446428
"1022","2020-05-26 09:30:00",32952.714287
"1023","2020-05-26 09:45:00",38240.982143
"1024","2020-05-26 10:00:00",43641
"1025","2020-05-26 10:15:00",49159.410714
"1026","2020-05-26 10:30:00",54885.892857
"1027","2020-05-26 10:45:00",61186.625
"1028","2020-05-26 11:00:00",67192.732144
"1029","2020-05-26 11:15:00",72726.571429
"1030","2020-05-26 11:30:00",77894.196428
"1031","2020-05-26 11:45:00",83272.892856
"1032","2020-05-26 12:00:00",88563.196428
"1033","2020-05-26 12:15:00",95071.107143
"1034","2020-05-26 12:30:00",100048.428572
"1035","2020-05-26 12:45:00",105773.517856
"1036","2020-05-26 13:00:00",111777.982144
"1037","2020-05-26 13:15:00",115231.160712
"1038","2020-05-26 13:30:00",121149.732143
"1039","2020-05-26 13:45:00",127242.75
"1040","2020-05-26 14:00:00",132940.892858
"1041","2020-05-26 14:15:00",135830.928572
"1042","2020-05-26 14:30:00",138803.267858
"1043","2020-05-26 14:45:00",141905.875
"1044","2020-05-26 15:00:00",144337.142856
"1045","2020-05-26 15:15:00",146681.642857
"1046","2020-05-26 15:30:00",149931.839287
"1047","2020-05-26 15:45:00",154129.339286
"1048","2020-05-26 16:00:00",157619.339287
"1049","2020-05-26 16:15:00",160752.660714
"1050","2020-05-26 16:30:00",163917.196429
"1051","2020-05-26 16:45:00",166911.107143
"1052","2020-05-26 17:00:00",169895.178571
"1053","2020-05-26 17:15:00",171168.875
"1054","2020-05-26 17:30:00",171585.267858
"1055","2020-05-26 17:45:00",171894.321428
"1056","2020-05-26 18:00:00",172120.803572
"1057","2020-05-26 18:15:00",149008
"1058","2020-05-26 18:30:00",0
"1059","2020-05-26 18:45:00",0
"1060","2020-05-26 19:00:00",0
"1061","2020-05-26 19:15:00",0
"1062","2020-05-26 19:30:00",0
"1063","2020-05-26 19:45:00",0
"1064","2020-05-26 20:00:00",0
"1065","2020-05-26 20:15:00",0
"1066","2020-05-26 20:30:00",0
"1067","2020-05-26 20:45:00",0
"1068","2020-05-26 21:00:00",0
"1069","2020-05-26 21:15:00",0
"1070","2020-05-26 21:30:00",0
"1071","2020-05-26 21:45:00",0
"1072","2020-05-26 22:00:00",0
"1073","2020-05-26 22:15:00",0
"1074","2020-05-26 22:30:00",0
"1075","2020-05-26 22:45:00",0
"1076","2020-05-26 23:00:00",0
"1077","2020-05-26 23:15:00",0
"1078","2020-05-26 23:30:00",0
"1079","2020-05-26 23:45:00",0
"1080","2020-05-27 00:00:00",0
"1081","2020-05-27 00:15:00",0
"1082","2020-05-27 00:30:00",0
"1083","2020-05-27 00:45:00",0
"1084","2020-05-27 01:00:00",0
"1085","2020-05-27 01:15:00",0
"1086","2020-05-27 01:30:00",0
"1087","2020-05-27 01:45:00",0
"1088","2020-05-27 02:00:00",0
"1089","2020-05-27 02:15:00",0
"1090","2020-05-27 02:30:00",0
"1091","2020-05-27 02:45:00",0
"1092","2020-05-27 03:00:00",0
"1093","2020-05-27 03:15:00",0
"1094","2020-05-27 03:30:00",0
"1095","2020-05-27 03:45:00",0
"1096","2020-05-27 04:00:00",0
"1097","2020-05-27 04:15:00",0
"1098","2020-05-27 04:30:00",0
"1099","2020-05-27 04:45:00",0
"1100","2020-05-27 05:00:00",0
"1101","2020-05-27 05:15:00",0
"1102","2020-05-27 05:30:00",0
"1103","2020-05-27 05:45:00",0
"1104","2020-05-27 06:00:00",9.017857144
"1105","2020-05-27 06:15:00",144.335714285
"1106","2020-05-27 06:30:00",439.85714283
"1107","2020-05-27 06:45:00",1065.4464286
"1108","2020-05-27 07:00:00",2021.13690475
"1109","2020-05-27 07:15:00",3008.9642858
"1110","2020-05-27 07:30:00",4461.3750001
"1111","2020-05-27 07:45:00",6428.9535714
"1112","2020-05-27 08:00:00",8696.8928572
"1113","2020-05-27 08:15:00",11523.3988096
"1114","2020-05-27 08:30:00",14773.75
"1115","2020-05-27 08:45:00",18233.9404763
"1116","2020-05-27 09:00:00",22224.8607149
"1117","2020-05-27 09:15:00",26561.778572
"1118","2020-05-27 09:30:00",31056.928572
"1119","2020-05-27 09:45:00",36002.846428
"1120","2020-05-27 10:00:00",40767.083334
"1121","2020-05-27 10:15:00",43932.017859
"1122","2020-05-27 10:30:00",47999.238093
"1123","2020-05-27 10:45:00",51852.714287
"1124","2020-05-27 11:00:00",56297.750001
"1125","2020-05-27 11:15:00",60747.119048
"1126","2020-05-27 11:30:00",67300.309525
"1127","2020-05-27 11:45:00",73422.678573
"1128","2020-05-27 12:00:00",79123.803571
"1129","2020-05-27 12:15:00",84716.607141
"1130","2020-05-27 12:30:00",88370.446429
"1131","2020-05-27 12:45:00",92915.589284
"1132","2020-05-27 13:00:00",97403.196429
"1133","2020-05-27 13:15:00",101184.374999
"1134","2020-05-27 13:30:00",103460.994049
"1135","2020-05-27 13:45:00",105916.142857
"1136","2020-05-27 14:00:00",108227.392857
"1137","2020-05-27 14:15:00",110523.714286
"1138","2020-05-27 14:30:00",113979.928572
"1139","2020-05-27 14:45:00",118073.017856
"1140","2020-05-27 15:00:00",120712.464286
"1141","2020-05-27 15:15:00",123304.964285
"1142","2020-05-27 15:30:00",126425.19643
"1143","2020-05-27 15:45:00",130823.517858
"1144","2020-05-27 16:00:00",133993.214285
"1145","2020-05-27 16:15:00",137034.642858
"1146","2020-05-27 16:30:00",139857.499999
"1147","2020-05-27 16:45:00",142019.446428
"1148","2020-05-27 17:00:00",143527.339285
"1149","2020-05-27 17:15:00",144741.482144
"1150","2020-05-27 17:30:00",145452.839287
"1151","2020-05-27 17:45:00",145848.964286
"1152","2020-05-27 18:00:00",146063.285715
"1153","2020-05-27 18:15:00",66053.035715
"1154","2020-05-27 18:30:00",66067.875
"1155","2020-05-27 18:45:00",66068
"1156","2020-05-27 19:00:00",66068
"1157","2020-05-27 19:15:00",66068
"1158","2020-05-27 19:30:00",66068
"1159","2020-05-27 19:45:00",66068
"1160","2020-05-27 20:00:00",66068
"1161","2020-05-27 20:15:00",66068
"1162","2020-05-27 20:30:00",66068
"1163","2020-05-27 20:45:00",66068
"1164","2020-05-27 21:00:00",66068
"1165","2020-05-27 21:15:00",66068
"1166","2020-05-27 21:30:00",66068
"1167","2020-05-27 21:45:00",66068
"1168","2020-05-27 22:00:00",66068
"1169","2020-05-27 22:15:00",66068
"1170","2020-05-27 22:30:00",66068
"1171","2020-05-27 22:45:00",66068
"1172","2020-05-27 23:00:00",66068
"1173","2020-05-27 23:15:00",66068
"1174","2020-05-27 23:30:00",66068
"1175","2020-05-27 23:45:00",60853.303571
"1176","2020-05-28 00:00:00",4456.375
"1177","2020-05-28 00:15:00",0
"1178","2020-05-28 00:30:00",0
"1179","2020-05-28 00:45:00",0
"1180","2020-05-28 01:00:00",0
"1181","2020-05-28 01:15:00",0
"1182","2020-05-28 01:30:00",0
"1183","2020-05-28 01:45:00",0
"1184","2020-05-28 02:00:00",0
"1185","2020-05-28 02:15:00",0
"1186","2020-05-28 02:30:00",0
"1187","2020-05-28 02:45:00",0
"1188","2020-05-28 03:00:00",0
"1189","2020-05-28 03:15:00",0
"1190","2020-05-28 03:30:00",0
"1191","2020-05-28 03:45:00",0
"1192","2020-05-28 04:00:00",0
"1193","2020-05-28 04:15:00",0
"1194","2020-05-28 04:30:00",0
"1195","2020-05-28 04:45:00",0
"1196","2020-05-28 05:00:00",0
"1197","2020-05-28 05:15:00",0
"1198","2020-05-28 05:30:00",0
"1199","2020-05-28 05:45:00",0
"1200","2020-05-28 06:00:00",17.071428571
"1201","2020-05-28 06:15:00",166.25
"1202","2020-05-28 06:30:00",483.60714286
"1203","2020-05-28 06:45:00",1035.28571427
"1204","2020-05-28 07:00:00",1906.39285713
"1205","2020-05-28 07:15:00",3148.4107142
"1206","2020-05-28 07:30:00",4780.3571429
"1207","2020-05-28 07:45:00",6848.642857
"1208","2020-05-28 08:00:00",9312.0535714
"1209","2020-05-28 08:15:00",12245.8928572
"1210","2020-05-28 08:30:00",15597.1488097
"1211","2020-05-28 08:45:00",19476.5535714
"1212","2020-05-28 09:00:00",23726.428571
"1213","2020-05-28 09:15:00",28340.714286
"1214","2020-05-28 09:30:00",33281.517857
"1215","2020-05-28 09:45:00",38392.142858
"1216","2020-05-28 10:00:00",43689.410713
"1217","2020-05-28 10:15:00",49351.214287
"1218","2020-05-28 10:30:00",54813.964285
"1219","2020-05-28 10:45:00",60099
"1220","2020-05-28 11:00:00",65195.553572
"1221","2020-05-28 11:15:00",71692.285714
"1222","2020-05-28 11:30:00",78510.357142
"1223","2020-05-28 11:45:00",85369.458333
"1224","2020-05-28 12:00:00",92009.392857
"1225","2020-05-28 12:15:00",98953.97619
"1226","2020-05-28 12:30:00",105011.892856
"1227","2020-05-28 12:45:00",111275.178572
"1228","2020-05-28 13:00:00",117991.910715
"1229","2020-05-28 13:15:00",124748.517856
"1230","2020-05-28 13:30:00",128635.464285
"1231","2020-05-28 13:45:00",133292.357141
"1232","2020-05-28 14:00:00",139490.732142
"1233","2020-05-28 14:15:00",142729.696429
"1234","2020-05-28 14:30:00",146175.589288
"1235","2020-05-28 14:45:00",150120.208333
"1236","2020-05-28 15:00:00",155512.660713
"1237","2020-05-28 15:15:00",160512.035714
"1238","2020-05-28 15:30:00",165024.642857
"1239","2020-05-28 15:45:00",168731.732144
"1240","2020-05-28 16:00:00",171278.392858
"1241","2020-05-28 16:15:00",173432.25
"1242","2020-05-28 16:30:00",175806.005952
"1243","2020-05-28 16:45:00",177755.982142
"1244","2020-05-28 17:00:00",179727.375
"1245","2020-05-28 17:15:00",181400.869048
"1246","2020-05-28 17:30:00",182366.732143
"1247","2020-05-28 17:45:00",182824.428571
"1248","2020-05-28 18:00:00",183136.785713
"1249","2020-05-28 18:15:00",183346.196428
"1250","2020-05-28 18:30:00",183425.285716
"1251","2020-05-28 18:45:00",183432
"1252","2020-05-28 19:00:00",183432
"1253","2020-05-28 19:15:00",183432
"1254","2020-05-28 19:30:00",183432
"1255","2020-05-28 19:45:00",183432
"1256","2020-05-28 20:00:00",183432
"1257","2020-05-28 20:15:00",183432
"1258","2020-05-28 20:30:00",183432
"1259","2020-05-28 20:45:00",183432
"1260","2020-05-28 21:00:00",183432
"1261","2020-05-28 21:15:00",183432
"1262","2020-05-28 21:30:00",183432
"1263","2020-05-28 21:45:00",183432
"1264","2020-05-28 22:00:00",183432
"1265","2020-05-28 22:15:00",183432
"1266","2020-05-29 06:15:00",46.899999995
"1267","2020-05-29 06:30:00",413.50000002
"1268","2020-05-29 06:45:00",1054.94642857
"1269","2020-05-29 07:00:00",2030.30357142
"1270","2020-05-29 07:15:00",3078.1250004
"1271","2020-05-29 07:30:00",4198.482143
"1272","2020-05-29 07:45:00",5510.7857142
"1273","2020-05-29 08:00:00",7128.5535714
"1274","2020-05-29 08:15:00",9185.3392857
"1275","2020-05-29 08:30:00",11647.9821429
"1276","2020-05-29 08:45:00",14512.6607142
"1277","2020-05-29 09:00:00",17687.1964285
"1278","2020-05-29 09:15:00",22226.7857143
"1279","2020-05-29 09:30:00",26458.910714
"1280","2020-05-29 09:45:00",30369.446427
"1281","2020-05-29 10:00:00",34630.339285
"1282","2020-05-29 10:15:00",40552.321428
"1283","2020-05-29 10:30:00",46961.946429
"1284","2020-05-29 10:45:00",53138.92857
"1285","2020-05-29 11:00:00",59296.517859
"1286","2020-05-29 11:15:00",65602.071428
"1287","2020-05-29 11:30:00",70767.714286
"1288","2020-05-29 11:45:00",76722.5
"1289","2020-05-29 12:00:00",83157.821429
"1290","2020-05-29 12:15:00",89075.089286
"1291","2020-05-29 12:30:00",94944.07143
"1292","2020-05-29 12:45:00",101590.696428
"1293","2020-05-29 13:00:00",108238.142856
"1294","2020-05-29 13:15:00",114881.517857
"1295","2020-05-29 13:30:00",120840.499999
"1296","2020-05-29 13:45:00",126520.642858
"1297","2020-05-29 14:00:00",130386.821428
"1298","2020-05-29 14:15:00",134628.553573
"1299","2020-05-29 14:30:00",139419.571429
"1300","2020-05-29 14:45:00",144056.107143
"1301","2020-05-29 15:00:00",148556
"1302","2020-05-29 15:15:00",152690.142859
"1303","2020-05-29 15:30:00",156574.767859
"1304","2020-05-29 15:45:00",160389.857142
"1305","2020-05-29 16:00:00",164253.517856
"1306","2020-05-29 16:15:00",167757.196427
"1307","2020-05-29 16:30:00",170646.910715
"1308","2020-05-29 16:45:00",172752.196428
"1309","2020-05-29 17:00:00",174540.910714
"1310","2020-05-29 17:15:00",176102.232143
"1311","2020-05-29 17:30:00",177027.875
"1312","2020-05-29 17:45:00",177594.571429
"1313","2020-05-29 18:00:00",177971.946429
"1314","2020-05-29 18:15:00",178095.755953
"1315","2020-05-29 18:30:00",80126
"1316","2020-05-29 18:45:00",80126
"1317","2020-05-29 19:00:00",80126
"1318","2020-05-29 19:15:00",80126
"1319","2020-05-29 19:30:00",80126
"1320","2020-05-29 19:45:00",80126
"1321","2020-05-29 20:00:00",80126
"1322","2020-05-29 20:15:00",80126
"1323","2020-05-29 20:30:00",80126
"1324","2020-05-29 20:45:00",80126
"1325","2020-05-29 21:00:00",80126
"1326","2020-05-29 21:15:00",80126
"1327","2020-05-29 21:30:00",80126
"1328","2020-05-29 21:45:00",80126
"1329","2020-05-29 22:00:00",80126
"1330","2020-05-29 22:15:00",80126
"1331","2020-05-29 22:30:00",80126
"1332","2020-05-29 22:45:00",80126
"1333","2020-05-29 23:00:00",80126
"1334","2020-05-29 23:15:00",80126
"1335","2020-05-29 23:30:00",80126
"1336","2020-05-29 23:45:00",74863.785714
"1337","2020-05-30 00:00:00",2089.357143
"1338","2020-05-30 00:15:00",0
"1339","2020-05-30 00:30:00",0
"1340","2020-05-30 00:45:00",0
"1341","2020-05-30 01:00:00",0
"1342","2020-05-30 01:15:00",0
"1343","2020-05-30 01:30:00",0
"1344","2020-05-30 01:45:00",0
"1345","2020-05-30 02:00:00",0
"1346","2020-05-30 02:15:00",0
"1347","2020-05-30 02:30:00",0
"1348","2020-05-30 02:45:00",0
"1349","2020-05-30 03:00:00",0
"1350","2020-05-30 03:15:00",0
"1351","2020-05-30 03:30:00",0
"1352","2020-05-30 03:45:00",0
"1353","2020-05-30 04:00:00",0
"1354","2020-05-30 04:15:00",0
"1355","2020-05-30 04:30:00",0
"1356","2020-05-30 04:45:00",0
"1357","2020-05-30 05:00:00",0
"1358","2020-05-30 05:15:00",0
"1359","2020-05-30 05:30:00",0
"1360","2020-05-30 05:45:00",0
"1361","2020-05-30 06:00:00",5.339285715
"1362","2020-05-30 06:15:00",95.821428571
"1363","2020-05-30 06:30:00",355.23214288
"1364","2020-05-30 06:45:00",860.94642857
"1365","2020-05-30 07:00:00",1629.25
"1366","2020-05-30 07:15:00",2691.7499999
"1367","2020-05-30 07:30:00",3816.5000001
"1368","2020-05-30 07:45:00",4995.5357144
"1369","2020-05-30 08:00:00",6391.6250001
"1370","2020-05-30 08:15:00",8464.5714286
"1371","2020-05-30 08:30:00",10628.75
"1372","2020-05-30 08:45:00",12540.8035715
"1373","2020-05-30 09:00:00",14390.892857
"1374","2020-05-30 09:15:00",16812.0357141
"1375","2020-05-30 09:30:00",20077.0535716
"1376","2020-05-30 09:45:00",23094.4285716
"1377","2020-05-30 10:00:00",25572.767857
"1378","2020-05-30 10:15:00",27946.410715
"1379","2020-05-30 10:30:00",30574.696427
"1380","2020-05-30 10:45:00",33431.714286
"1381","2020-05-30 11:00:00",36548.642857
"1382","2020-05-30 11:15:00",40950.125
"1383","2020-05-30 11:30:00",45999.339287
"1384","2020-05-30 11:45:00",50634.392858
"1385","2020-05-30 12:00:00",56379.5
"1386","2020-05-30 12:15:00",63097.642857
"1387","2020-05-30 12:30:00",68734.660715
"1388","2020-05-30 12:45:00",75244.035715
"1389","2020-05-30 13:00:00",80019.053572
"1390","2020-05-30 13:15:00",85638.571428
"1391","2020-05-30 13:30:00",91520.339287
"1392","2020-05-30 13:45:00",97627.214285
"1393","2020-05-30 14:00:00",103825.160714
"1394","2020-05-30 14:15:00",109998
"1395","2020-05-30 14:30:00",115860.642856
"1396","2020-05-30 14:45:00",121420.785714
"1397","2020-05-30 15:00:00",126711.767857
"1398","2020-05-30 15:15:00",131677.089286
"1399","2020-05-30 15:30:00",136299.928573
"1400","2020-05-30 15:45:00",140515.732142
"1401","2020-05-30 16:00:00",144369.142858
"1402","2020-05-30 16:15:00",147730.857141
"1403","2020-05-30 16:30:00",150363.517856
"1404","2020-05-30 16:45:00",152644.053572
"1405","2020-05-30 17:00:00",154685.196428
"1406","2020-05-30 17:15:00",156331.839285
"1407","2020-05-30 17:30:00",157511.875001
"1408","2020-05-30 17:45:00",158276.69643
"1409","2020-05-30 18:00:00",158719.196428
"1410","2020-05-30 18:15:00",158979.964285
"1411","2020-05-30 18:30:00",159053.678572
"1412","2020-05-30 18:45:00",159056
"1413","2020-05-30 19:00:00",159056
"1414","2020-05-30 19:15:00",159056
"1415","2020-05-30 19:30:00",159056
"1416","2020-05-30 19:45:00",159056
"1417","2020-05-30 20:00:00",159056
"1418","2020-05-30 20:15:00",159056
"1419","2020-05-30 20:30:00",159056
"1420","2020-05-30 20:45:00",159056
"1421","2020-05-30 21:00:00",159056
"1422","2020-05-30 21:15:00",159056
"1423","2020-05-30 21:30:00",159056
"1424","2020-05-30 21:45:00",159056
"1425","2020-05-30 22:00:00",159056
"1426","2020-05-30 22:15:00",159056
"1427","2020-05-30 22:30:00",159056
"1428","2020-05-30 22:45:00",159056
"1429","2020-05-30 23:00:00",159056
"1430","2020-05-30 23:15:00",159056
"1431","2020-05-30 23:30:00",159056
"1432","2020-05-30 23:45:00",145198.142857
"1433","2020-05-31 00:00:00",6617.25
"1434","2020-05-31 00:15:00",0
"1435","2020-05-31 00:30:00",0
"1436","2020-05-31 00:45:00",0
"1437","2020-05-31 01:00:00",0
"1438","2020-05-31 01:15:00",0
"1439","2020-05-31 01:30:00",0
"1440","2020-05-31 01:45:00",0
"1441","2020-05-31 02:00:00",0
"1442","2020-05-31 02:15:00",0
"1443","2020-05-31 02:30:00",0
"1444","2020-05-31 02:45:00",0
"1445","2020-05-31 03:00:00",0
"1446","2020-05-31 03:15:00",0
"1447","2020-05-31 03:30:00",0
"1448","2020-05-31 03:45:00",0
"1449","2020-05-31 04:00:00",0
"1450","2020-05-31 04:15:00",0
"1451","2020-05-31 04:30:00",0
"1452","2020-05-31 04:45:00",0
"1453","2020-05-31 05:00:00",0
"1454","2020-05-31 05:15:00",0
"1455","2020-05-31 05:30:00",0
"1456","2020-05-31 05:45:00",0
"1457","2020-05-31 06:00:00",12.625
"1458","2020-05-31 06:15:00",151.392857144
"1459","2020-05-31 06:30:00",496.17857141
"1460","2020-05-31 06:45:00",996.17857143
"1461","2020-05-31 07:00:00",1594.91071428
"1462","2020-05-31 07:15:00",2262.7321428
"1463","2020-05-31 07:30:00",3144.4642856
"1464","2020-05-31 07:45:00",4279.7678573
"1465","2020-05-31 08:00:00",5573.857143
"1466","2020-05-31 08:15:00",7273.9285715
"1467","2020-05-31 08:30:00",9437.7857143
